questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,category
MDSA_2007_8_57,57,1,D,1,1,Maryland School Assessment,8,2007,"Use the information below to answer the question. The rock cycle is a process that alters sedimentary, metamorphic, and igneous rocks. The diagram below shows the rock cycle. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2007_23.png} Which type of rock contains the best fossil record? (A) igneous (B) magma (C) metamorphic (D) sedimentary",,Train
MDSA_2008_8_1,1,1,D,1,1,Maryland School Assessment,8,2008,An electromagnet is shown below. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_1.png} Which change would decrease the strength of the electromagnet? (A) using an iron nail (B) using an additional battery (C) using more wire coils around the nail (D) using fewer wire coils around the nail,,Train
MDSA_2008_8_12,12,1,C,1,1,Maryland School Assessment,8,2008,Kidneys are bean-shaped organs that filter waste from the bloodstream. Which model best demonstrates how a kidney functions? (A) {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_5.png} (B) {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_6.png} (C) {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_7.png} (D) {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_8.png},,Train
MDSA_2008_8_15,15,1,B,1,1,Maryland School Assessment,8,2008,Use the information and the picture below to answer the question. Engineers tested the safety of a new model of car. The engineers designed safety tests and collected data from those tests. One test is pictured below. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_9.png} An apple was placed on the back seat of the car. The car was then accelerated toward the barrier at 60 kilometers per hour (kph). Which statement best describes the motion of the apple immediately after the car hit the barrier? (A) The apple moved forward at 30 kph. (B) The apple moved forward at 60 kph. (C) The apple moved backward at 30 kph. (D) The apple moved backward at 60 kph.,,Train
MDSA_2008_8_17,17,1,B,1,1,Maryland School Assessment,8,2008,Use the information and the picture below to answer the question. Engineers tested the safety of a new model of car. The engineers designed safety tests and collected data from those tests. One test is pictured below. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_9.png} Which part of a car transforms chemical energy into electrical energy? (A) the brakes (B) the battery (C) the wheels (D) the accelerator,,Train
MDSA_2008_8_2,2,1,D,1,1,Maryland School Assessment,8,2008,"The diagram below shows the moon in one of its crescent phases. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_2.png} Which statement best explains the cause of the phases of the moon? (A) The sun hides part of the surface of the moon. (B) The sun, the moon, and Earth are in a straight line in space. (C) Only part of the illuminated moon is visible from Earth. (D) Only the light from the back side of the sun is reflected by the moon.",,Train
MDSA_2008_8_21,21,1,C,1,1,Maryland School Assessment,8,2008,Use the information below to answer the question. The data table below shows the time of sunrise and sunset in four different cities on May 2. Each city is located within the same time zone of the United States. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_12.png} On which of these days will the total hours of daylight be the greatest in each of the four cities? (A) January 28 (B) March 21 (C) June 21 (D) November 30,,Train
MDSA_2008_8_31,31,1,D,1,1,Maryland School Assessment,8,2008,Use the picture below to answer the question. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_13.png} The picture shows a close-up view of fossils found within the cliff wall. This cliff is most likely composed of (A) igneous rock (B) molten rock (C) metamorphic rock (D) sedimentary rock,,Train
MDSA_2008_8_32,32,1,B,1,1,Maryland School Assessment,8,2008,Use the picture below to answer the question. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_13.png} Why do scientists study fossils? (A) to learn how the planet was formed (B) to study how organisms changed over time (C) to observe how drought affected the landscape (D) to understand how weathering affected rock layers,,Train
MDSA_2008_8_33,33,1,D,1,1,Maryland School Assessment,8,2008,"Use the information below to answer the question. Silver nitrate (AgNO3) a colorless powder, consists of the metallic element silver (Ag) and two non-metallic elements, nitrogen and oxygen (N and O). Silver nitrate mixed with water (H2O) forms a clear solution. When a piece of copper wire (Cu) is put into a silver nitrate solution, the clear solution turns blue. A silvery white substance forms on the wire and falls to the bottom of the solution. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_14.png} What is the best method for separating the silvery white substance from the liquid in the beaker? (A) absorption (B) chromatography (C) condensation (D) filtration",,Train
MDSA_2008_8_44,44,1,C,1,1,Maryland School Assessment,8,2008,Use the information and diagrams below to answer the question. Astrammina rara is a unicellular organism that is several millimeters long. This organism lives on the ocean floor of Antarctica in an area called Explorer's Cove. Astrammina rara builds a shell by cementing grains of sand from the ocean floor together. The organism either absorbs nutrients from the water or eats other organisms on the ocean floor. The offspring of Astrammina rara have genes identical to the parent. Below is a diagram of an Astrammina rara and a map showing where the organism lives. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_18.png} Asexual reproduction by Astrammina rara (A) involves an egg and a sperm (B) requires a male and a female (C) reduces the variation in the offspring (D) increases the variation in the offspring,,Train
MDSA_2008_8_45,45,1,C,1,1,Maryland School Assessment,8,2008,Use the information and diagrams below to answer the question. Astrammina rara is a unicellular organism that is several millimeters long. This organism lives on the ocean floor of Antarctica in an area called Explorer's Cove. Astrammina rara builds a shell by cementing grains of sand from the ocean floor together. The organism either absorbs nutrients from the water or eats other organisms on the ocean floor. The offspring of Astrammina rara have genes identical to the parent. Below is a diagram of an Astrammina rara and a map showing where the organism lives. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_18.png} Which statement best describes how genetic information is passed to the offspring of Astrammina rara? (A) The genetic information comes from the egg. (B) The genetic information comes from the sperm. (C) All of the genetic information comes from one parent. (D) Half of the genetic information comes from one parent.,,Train
MDSA_2008_8_46,46,1,D,1,1,Maryland School Assessment,8,2008,Use the information and diagrams below to answer the question. Astrammina rara is a unicellular organism that is several millimeters long. This organism lives on the ocean floor of Antarctica in an area called Explorer's Cove. Astrammina rara builds a shell by cementing grains of sand from the ocean floor together. The organism either absorbs nutrients from the water or eats other organisms on the ocean floor. The offspring of Astrammina rara have genes identical to the parent. Below is a diagram of an Astrammina rara and a map showing where the organism lives. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_18.png} Which of the following reasons best explains why Astrammina rara builds a shell? (A) to grind food (B) to attract a mate (C) to absorb sunlight (D) to blend with the ocean floor,,Train
MDSA_2009_8_10,10,1,A,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. Coal-burning power plants in Maryland release sulfur and nitrogen products into the air that contribute to soot, smog, and acid rain.These have direct effects on the air quality and are thought to increase the temperatures on Earth. Mercury is also released from coal-burning power plants and is often found in organisms in water. Humans who eat these mercury-contaminated organisms develop brain and nerve tissue more slowly than humans who do not eat mercury-contaminated organisms. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_3.png} What is the most likely effect on the Maryland environment if increased temperatures melt ice at the North Pole? (A) an increase in sea level (B) an increase in waste production (C) a decrease in area plant species (D) a decrease in local fish populations",,Train
MDSA_2009_8_11,11,1,B,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. Coal-burning power plants in Maryland release sulfur and nitrogen products into the air that contribute to soot, smog, and acid rain.These have direct effects on the air quality and are thought to increase the temperatures on Earth. Mercury is also released from coal-burning power plants and is often found in organisms in water. Humans who eat these mercury-contaminated organisms develop brain and nerve tissue more slowly than humans who do not eat mercury-contaminated organisms. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_3.png} Which human action would most likely decrease the release of mercury? (A) limiting the number of boats in waterways (B) building more hydroelectric power plants (C) limiting the number of vehicles on roads (D) building more coal-burning power plants",,Train
MDSA_2009_8_13,13,1,B,1,1,Maryland School Assessment,8,2009,Students measured the length of a flagpole shadow several times during a day. The students recorded their data in the table below. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_4.png} What is the length of the flagpole shadow at 1 P.M.? (A) 0 meters (B) 2 meters (C) 4 meters (D) 6 meters,,Train
MDSA_2009_8_19,19,1,A,1,1,Maryland School Assessment,8,2009,Waves produced by different sources are shown in the data table below. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_6.png} Which statement best describes the relationship among the waves? (A) All transfer energy. (B) All are the same frequency. (C) All have equal wavelengths. (D) All travel at the same speed.,,Train
MDSA_2009_8_23,23,1,C,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. The Aleutian Trench is an underwater feature, near Alaska, formed by the movement of two tectonic plates. As the North American Plate moves toward the Pacific Plate, the lower edge of the Pacific Plate becomes part of the mantle. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_7.png} Which geologic event often occurs along crustal plate boundaries? (A) glacial erosion (B) delta formation (C) volcanic activity (D) sand dune formation",,Train
MDSA_2009_8_24,24,1,A,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. The Aleutian Trench is an underwater feature, near Alaska, formed by the movement of two tectonic plates. As the North American Plate moves toward the Pacific Plate, the lower edge of the Pacific Plate becomes part of the mantle. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_7.png} The core of Earth is best described as (A) a hot mass of metal (B) a cold mass of metal (C) less dense than the crust (D) less dense than the mantle",,Train
MDSA_2009_8_42,42,1,D,1,1,Maryland School Assessment,8,2009,A human baby and adult are pictured below. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_14.png} Which of the following processes enables the baby to become an adult? (A) development of new genes (B) genetic changes (C) production of sex cells (D) repeated cell divisions,,Train
MDSA_2009_8_9,9,1,A,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. Coal-burning power plants in Maryland release sulfur and nitrogen products into the air that contribute to soot, smog, and acid rain.These have direct effects on the air quality and are thought to increase the temperatures on Earth. Mercury is also released from coal-burning power plants and is often found in organisms in water. Humans who eat these mercury-contaminated organisms develop brain and nerve tissue more slowly than humans who do not eat mercury-contaminated organisms. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_3.png} How does air pollution in Maryland most likely affect residents of surrounding states? (A) The residents experience more respiratory illnesses. (B) The residents experience fewer eye infections. (C) The residents harvest more vegetable crops. (D) The residents produce less electricity.",,Train
